No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
480855,18948.94,0.03,::201:1:1:1,::23d:3d:3d:3d,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480859,18949.02,0.08,::236:36:36:36,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480861,18949.03,0.01,::236:36:36:36,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480863,18949.04,0.01,::236:36:36:36,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480865,18949.08,0.04,::236:36:36:36,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480868,18949.61,0.53,::201:1:1:1,::236:36:36:36,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480871,18949.73,0.12,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480873,18949.88,0.15,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480875,18949.96,0.08,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480877,18950.11,0.15,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480879,18950.24,0.13,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480881,18950.36,0.12,::201:1:1:1,::236:36:36:36,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480898,18953.13,2.77,::20a:a:a:a,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480900,18953.23,0.1,::20a:a:a:a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480902,18953.28,0.05,::22a:2a:2a:2a,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480905,18953.39,0.11,::20a:a:a:a,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480907,18953.4,0.01,::22a:2a:2a:2a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480909,18953.55,0.15,::201:1:1:1,::20a:a:a:a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480911,18953.56,0.01,::22a:2a:2a:2a,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480913,18953.57,0.01,::201:1:1:1,::20a:a:a:a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480915,18953.69,0.12,::201:1:1:1,::20a:a:a:a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480917,18954.06,0.37,::201:1:1:1,::22a:2a:2a:2a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480921,18954.08,0.02,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480923,18954.14,0.06,::20c:c:c:c,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480925,18954.18,0.04,::20c:c:c:c,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480927,18954.19,0.01,::201:1:1:1,::22a:2a:2a:2a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480935,18954.54,0.35,::201:1:1:1,::20c:c:c:c,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480937,18954.56,0.02,::215:15:15:15,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480939,18954.66,0.1,::201:1:1:1,::20c:c:c:c,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480941,18954.71,0.05,::215:15:15:15,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480948,18954.86,0.15,::215:15:15:15,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480952,18954.92,0.06,::212:12:12:12,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480954,18954.97,0.05,::215:15:15:15,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480957,18954.98,0.01,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480958,18954.98,0,::215:15:15:15,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480961,18954.99,0.01,::215:15:15:15,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480965,18955.03,0.04,::215:15:15:15,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480968,18955.1,0.07,::214:14:14:14,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480971,18955.15,0.05,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480972,18955.15,0,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480977,18955.2,0.05,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480982,18955.26,0.06,::214:14:14:14,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480986,18955.29,0.03,::22b:2b:2b:2b,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480987,18955.29,0,::20f:f:f:f,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480991,18955.31,0.02,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480994,18955.32,0.01,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480996,18955.33,0.01,::22b:2b:2b:2b,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480998,18955.37,0.04,::22b:2b:2b:2b,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481003,18955.5,0.13,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481005,18955.54,0.04,::212:12:12:12,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481007,18955.56,0.02,::201:1:1:1,::215:15:15:15,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481010,18955.68,0.12,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481013,18955.83,0.15,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481015,18955.91,0.08,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481017,18956.06,0.15,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481019,18956.1,0.04,::201:1:1:1,::214:14:14:14,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481021,18956.12,0.02,::201:1:1:1,::214:14:14:14,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481023,18956.14,0.02,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481025,18956.3,0.16,::201:1:1:1,::215:15:15:15,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481029,18956.54,0.24,::201:1:1:1,::20f:f:f:f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481031,18956.55,0.01,::201:1:1:1,::20f:f:f:f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481035,18957.06,0.51,::229:29:29:29,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481039,18957.09,0.03,::201:1:1:1,::22b:2b:2b:2b,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481041,18957.19,0.1,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481043,18957.21,0.02,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481045,18957.26,0.05,::201:1:1:1,::22b:2b:2b:2b,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481047,18957.29,0.03,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481051,18957.36,0.07,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481055,18957.53,0.17,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481057,18957.6,0.07,::201:1:1:1,::212:12:12:12,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481059,18957.67,0.07,::229:29:29:29,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481061,18957.72,0.05,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481067,18957.87,0.15,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481071,18957.95,0.08,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481075,18958.07,0.12,::201:1:1:1,::229:29:29:29,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481077,18958.08,0.01,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481079,18958.1,0.02,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481081,18958.19,0.09,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481085,18958.23,0.04,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481087,18958.27,0.04,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481089,18958.28,0.01,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481091,18958.34,0.06,::201:1:1:1,::212:12:12:12,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481097,18958.45,0.11,::201:1:1:1,::229:29:29:29,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481116,18959.07,0.62,::23e:3e:3e:3e,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481120,18959.16,0.09,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481124,18959.3,0.14,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481126,18959.4,0.1,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481128,18959.57,0.17,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481132,18959.71,0.14,::23e:3e:3e:3e,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481134,18960.11,0.4,::201:1:1:1,::23e:3e:3e:3e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481136,18960.12,0.01,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481138,18960.23,0.11,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481140,18960.38,0.15,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481142,18960.39,0.01,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481144,18960.54,0.15,::201:1:1:1,::23e:3e:3e:3e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481154,18962.85,2.31,::241:41:41:41,::201:1:1:1,UDP,42,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481159,18963.04,0.19,::201:1:1:1,::241:41:41:41,UDP,107,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481163,18963.08,0.04,::22f:2f:2f:2f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481167,18963.14,0.06,::22f:2f:2f:2f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481174,18963.28,0.14,::22f:2f:2f:2f,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481177,18963.51,0.23,::201:1:1:1,::22f:2f:2f:2f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481179,18963.52,0.01,::201:1:1:1,::22f:2f:2f:2f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481181,18963.6,0.08,::201:1:1:1,::22f:2f:2f:2f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481185,18964.73,1.13,::218:18:18:18,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481187,18964.88,0.15,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481193,18964.95,0.07,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481195,18965.08,0.13,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481197,18965.18,0.1,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481199,18965.3,0.12,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481201,18965.46,0.16,::218:18:18:18,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481203,18965.62,0.16,::201:1:1:1,::218:18:18:18,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481205,18965.64,0.02,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481207,18965.75,0.11,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481209,18965.78,0.03,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481211,18965.94,0.16,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481213,18965.95,0.01,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481215,18965.97,0.02,::201:1:1:1,::218:18:18:18,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481230,18967.01,1.04,::23f:3f:3f:3f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481233,18967.04,0.03,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481236,18967.1,0.06,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481238,18967.12,0.02,::228:28:28:28,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481243,18967.21,0.09,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481245,18967.22,0.01,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481247,18967.23,0.01,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481249,18967.27,0.04,::23f:3f:3f:3f,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481251,18967.29,0.02,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481253,18967.39,0.1,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481256,18967.51,0.12,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481258,18967.52,0.01,::220:20:20:20,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481260,18967.56,0.04,::220:20:20:20,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481262,18967.63,0.07,::201:1:1:1,::23f:3f:3f:3f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481264,18967.67,0.04,::228:28:28:28,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481266,18967.7,0.03,::220:20:20:20,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481268,18967.75,0.05,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481270,18967.9,0.15,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481272,18967.98,0.08,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481274,18968,0.02,::201:1:1:1,::228:28:28:28,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481276,18968.02,0.02,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481280,18968.13,0.11,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481281,18968.13,0,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481283,18968.17,0.04,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481285,18968.3,0.13,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481287,18968.33,0.03,::201:1:1:1,::23f:3f:3f:3f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481288,18968.33,0,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481291,18968.47,0.14,::201:1:1:1,::228:28:28:28,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481293,18968.61,0.14,::201:1:1:1,::220:20:20:20,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481295,18968.62,0.01,::201:1:1:1,::220:20:20:20,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481297,18968.71,0.09,::201:1:1:1,::220:20:20:20,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481343,18971.2,2.49,::21d:1d:1d:1d,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481345,18971.35,0.15,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481347,18971.46,0.11,::23b:3b:3b:3b,::201:1:1:1,UDP,42,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481348,18971.46,0,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481351,18971.47,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481353,18971.48,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481355,18971.51,0.03,::201:1:1:1,::23b:3b:3b:3b,UDP,107,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481357,18971.52,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481359,18972.05,0.53,::201:1:1:1,::21d:1d:1d:1d,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481361,18972.17,0.12,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481363,18972.32,0.15,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481365,18972.4,0.08,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481367,18972.55,0.15,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481369,18972.63,0.08,::201:1:1:1,::21d:1d:1d:1d,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481382,18974.77,2.14,::230:30:30:30,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481385,18974.91,0.14,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481394,18975.08,0.17,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481397,18975.15,0.07,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481400,18975.28,0.13,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481402,18975.38,0.1,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481406,18975.5,0.12,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481408,18975.66,0.16,::230:30:30:30,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481410,18976.16,0.5,::201:1:1:1,::230:30:30:30,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481412,18976.18,0.02,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481414,18976.29,0.11,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481416,18976.32,0.03,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481418,18976.48,0.16,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481420,18976.49,0.01,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481422,18976.5,0.01,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481424,18976.51,0.01,::201:1:1:1,::230:30:30:30,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481450,18980.74,4.23,::232:32:32:32,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481454,18980.84,0.1,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481456,18980.93,0.09,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481458,18980.99,0.06,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481460,18981.13,0.14,::232:32:32:32,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481466,18981.53,0.4,::201:1:1:1,::232:32:32:32,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481468,18981.54,0.01,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481470,18981.62,0.08,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481472,18981.73,0.11,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481474,18981.79,0.06,::201:1:1:1,::232:32:32:32,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481476,18982.01,0.22,::22e:2e:2e:2e,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481478,18982.02,0.01,::22e:2e:2e:2e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481480,18982.06,0.04,::22e:2e:2e:2e,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481491,18982.59,0.53,::201:1:1:1,::22e:2e:2e:2e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481495,18982.71,0.12,::201:1:1:1,::22e:2e:2e:2e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481501,18982.86,0.15,::201:1:1:1,::22e:2e:2e:2e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481516,18983.97,1.11,::235:35:35:35,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481520,18983.98,0.01,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481522,18984.12,0.14,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481524,18984.22,0.1,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481526,18984.39,0.17,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481528,18984.53,0.14,::235:35:35:35,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481536,18985.1,0.57,::201:1:1:1,::235:35:35:35,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481538,18985.11,0.01,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481542,18985.22,0.11,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481546,18985.37,0.15,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481548,18985.38,0.01,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481550,18985.4,0.02,::201:1:1:1,::235:35:35:35,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481568,18986.54,1.14,::224:24:24:24,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
