No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
1104481,38131.51,0.11,::211:11:11:11,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104483,38131.6,0.09,::201:1:1:1,::21b:1b:1b:1b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104485,38131.61,0.01,::222:22:22:22,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104489,38131.72,0.11,::201:1:1:1,::21b:1b:1b:1b,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104491,38131.75,0.03,::222:22:22:22,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104493,38131.77,0.02,::216:16:16:16,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1104495,38131.81,0.04,::222:22:22:22,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104497,38131.85,0.04,::222:22:22:22,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104504,38131.94,0.09,::216:16:16:16,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1104506,38131.97,0.03,::201:1:1:1,::211:11:11:11,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104508,38131.99,0.02,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104510,38132.01,0.02,::216:16:16:16,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1104512,38132.02,0.01,::221:21:21:21,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104514,38132.08,0.06,::216:16:16:16,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1104516,38132.09,0.01,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104518,38132.14,0.05,::201:1:1:1,::211:11:11:11,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104520,38132.15,0.01,::221:21:21:21,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104525,38132.16,0.01,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104528,38132.19,0.03,::216:16:16:16,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1104530,38132.19,0,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104532,38132.25,0.06,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104534,38132.26,0.01,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104536,38132.27,0.01,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104538,38132.31,0.04,::221:21:21:21,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104540,38132.36,0.05,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104542,38132.38,0.02,::221:21:21:21,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104545,38132.41,0.03,::201:1:1:1,::211:11:11:11,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104547,38132.42,0.01,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104549,38132.44,0.02,::201:1:1:1,::211:11:11:11,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104551,38132.45,0.01,::221:21:21:21,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104553,38132.48,0.03,::201:1:1:1,::222:22:22:22,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104555,38132.52,0.04,::221:21:21:21,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104557,38132.58,0.06,::201:1:1:1,::211:11:11:11,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104559,38132.59,0.01,::221:21:21:21,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104565,38132.62,0.03,::201:1:1:1,::222:22:22:22,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104567,38132.65,0.03,::201:1:1:1,::222:22:22:22,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104568,38132.65,0,::201:1:1:1,::222:22:22:22,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104571,38132.7,0.05,::221:21:21:21,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1104573,38132.76,0.06,::201:1:1:1,::222:22:22:22,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104575,38132.79,0.03,::201:1:1:1,::222:22:22:22,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104577,38132.82,0.03,::201:1:1:1,::222:22:22:22,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1104581,38132.93,0.11,::201:1:1:1,::222:22:22:22,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
