No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
972775,38154.95,0.06,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972777,38155,0.05,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972779,38155.05,0.05,::201:1:1:1,::22a:2a:2a:2a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972781,38155.07,0.02,::214:14:14:14,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972782,38155.07,0,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972783,38155.11,0.04,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972785,38155.12,0.01,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972786,38155.12,0,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972787,38155.24,0.12,::214:14:14:14,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972788,38155.24,0,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972789,38155.29,0.05,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972790,38155.29,0,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972791,38155.3,0.01,::22b:2b:2b:2b,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972793,38155.4,0.1,::22b:2b:2b:2b,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972795,38155.41,0.01,::214:14:14:14,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972796,38155.41,0,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972797,38155.46,0.05,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972799,38155.53,0.07,::201:1:1:1,::215:15:15:15,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972801,38155.6,0.07,::20f:f:f:f,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972803,38155.63,0.03,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972805,38155.64,0.01,::212:12:12:12,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972807,38155.65,0.01,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972809,38155.68,0.03,::212:12:12:12,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972811,38155.75,0.07,::214:14:14:14,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972813,38155.8,0.05,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972815,38155.88,0.08,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972817,38155.91,0.03,::214:14:14:14,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972819,38155.92,0.01,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972821,38156.03,0.11,::201:1:1:1,::22a:2a:2a:2a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972822,38156.03,0,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972824,38156.07,0.04,::201:1:1:1,::22b:2b:2b:2b,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972826,38156.12,0.05,::201:1:1:1,::22b:2b:2b:2b,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972828,38156.16,0.04,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972830,38156.2,0.04,::201:1:1:1,::22a:2a:2a:2a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972831,38156.2,0,::201:1:1:1,::215:15:15:15,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972834,38156.51,0.31,::201:1:1:1,::20f:f:f:f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972836,38156.52,0.01,::201:1:1:1,::20f:f:f:f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972838,38157.03,0.51,::229:29:29:29,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972840,38157.06,0.03,::201:1:1:1,::212:12:12:12,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972844,38157.16,0.1,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972846,38157.18,0.02,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972848,38157.26,0.08,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972850,38157.33,0.07,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972852,38157.33,0,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972854,38157.41,0.08,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972856,38157.5,0.09,::229:29:29:29,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972858,38157.56,0.06,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972861,38157.6,0.04,::201:1:1:1,::214:14:14:14,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972863,38157.62,0.02,::201:1:1:1,::214:14:14:14,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972867,38157.64,0.02,::229:29:29:29,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972870,38157.69,0.05,::201:1:1:1,::212:12:12:12,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972874,38157.8,0.11,::201:1:1:1,::212:12:12:12,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972883,38158.04,0.24,::201:1:1:1,::229:29:29:29,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972885,38158.05,0.01,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972891,38158.16,0.11,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972894,38158.24,0.08,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972896,38158.25,0.01,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972898,38158.42,0.17,::201:1:1:1,::229:29:29:29,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972902,38159.04,0.62,::23e:3e:3e:3e,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972904,38159.13,0.09,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972906,38159.27,0.14,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972908,38159.37,0.1,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972910,38159.54,0.17,::23e:3e:3e:3e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972912,38159.68,0.14,::23e:3e:3e:3e,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972916,38160.08,0.4,::201:1:1:1,::23e:3e:3e:3e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972918,38160.09,0.01,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972920,38160.2,0.11,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972922,38160.35,0.15,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972924,38160.36,0.01,::201:1:1:1,::23e:3e:3e:3e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972926,38160.51,0.15,::201:1:1:1,::23e:3e:3e:3e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972949,38162.82,2.31,::241:41:41:41,::201:1:1:1,UDP,42,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972951,38163.01,0.19,::201:1:1:1,::241:41:41:41,UDP,107,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972953,38163.05,0.04,::22f:2f:2f:2f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972955,38163.11,0.06,::22f:2f:2f:2f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972957,38163.25,0.14,::22f:2f:2f:2f,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972959,38163.65,0.4,::201:1:1:1,::22f:2f:2f:2f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972961,38163.66,0.01,::201:1:1:1,::22f:2f:2f:2f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972963,38163.74,0.08,::201:1:1:1,::22f:2f:2f:2f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972969,38164.64,0.9,::218:18:18:18,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972971,38164.68,0.04,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972973,38164.85,0.17,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972975,38164.92,0.07,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972977,38165.05,0.13,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972981,38165.15,0.1,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972983,38165.27,0.12,::218:18:18:18,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972985,38165.43,0.16,::218:18:18:18,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
972990,38165.59,0.16,::201:1:1:1,::218:18:18:18,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972992,38165.61,0.02,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972995,38165.72,0.11,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
972998,38165.75,0.03,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973003,38165.91,0.16,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973005,38165.92,0.01,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973007,38165.93,0.01,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973013,38165.99,0.06,::201:1:1:1,::218:18:18:18,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973024,38166.98,0.99,::23f:3f:3f:3f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973026,38167.01,0.03,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973028,38167.07,0.06,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973030,38167.12,0.05,::228:28:28:28,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973032,38167.13,0.01,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973034,38167.18,0.05,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973036,38167.19,0.01,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973038,38167.2,0.01,::23f:3f:3f:3f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973040,38167.24,0.04,::23f:3f:3f:3f,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973042,38167.26,0.02,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973044,38167.36,0.1,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973046,38167.48,0.12,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973048,38167.6,0.12,::201:1:1:1,::23f:3f:3f:3f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973050,38167.64,0.04,::228:28:28:28,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973052,38167.66,0.02,::220:20:20:20,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973054,38167.7,0.04,::220:20:20:20,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973056,38167.72,0.02,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973058,38167.84,0.12,::220:20:20:20,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973060,38167.87,0.03,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973062,38167.95,0.08,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973064,38168.1,0.15,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973066,38168.14,0.04,::201:1:1:1,::228:28:28:28,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973067,38168.14,0,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973070,38168.16,0.02,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973072,38168.27,0.11,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973074,38168.3,0.03,::201:1:1:1,::23f:3f:3f:3f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973075,38168.3,0,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973078,38168.46,0.16,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973081,38168.5,0.04,::201:1:1:1,::228:28:28:28,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973084,38168.58,0.08,::201:1:1:1,::220:20:20:20,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973086,38168.59,0.01,::201:1:1:1,::220:20:20:20,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973088,38168.68,0.09,::201:1:1:1,::220:20:20:20,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973112,38171.34,2.66,::21d:1d:1d:1d,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973114,38171.43,0.09,::23b:3b:3b:3b,::201:1:1:1,UDP,42,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973116,38171.49,0.06,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973118,38171.6,0.11,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973120,38171.61,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973122,38171.62,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973124,38171.65,0.03,::201:1:1:1,::23b:3b:3b:3b,UDP,107,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973126,38171.66,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973130,38172.02,0.36,::201:1:1:1,::21d:1d:1d:1d,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973132,38172.14,0.12,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973134,38172.29,0.15,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973136,38172.37,0.08,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973138,38172.52,0.15,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973140,38172.6,0.08,::201:1:1:1,::21d:1d:1d:1d,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973171,38174.74,2.14,::230:30:30:30,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973173,38174.88,0.14,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973175,38175.05,0.17,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973177,38175.12,0.07,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973179,38175.25,0.13,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973181,38175.35,0.1,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973185,38175.47,0.12,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973187,38175.63,0.16,::230:30:30:30,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973192,38176.13,0.5,::201:1:1:1,::230:30:30:30,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973194,38176.15,0.02,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973196,38176.26,0.11,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973198,38176.29,0.03,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973202,38176.45,0.16,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973204,38176.46,0.01,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973206,38176.47,0.01,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973208,38176.48,0.01,::201:1:1:1,::230:30:30:30,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973251,38180.81,4.33,::232:32:32:32,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973253,38180.96,0.15,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973255,38181.08,0.12,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973257,38181.24,0.16,::232:32:32:32,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973263,38181.57,0.33,::201:1:1:1,::232:32:32:32,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973266,38181.59,0.02,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973271,38181.7,0.11,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973277,38181.79,0.09,::201:1:1:1,::232:32:32:32,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973295,38182.15,0.36,::22e:2e:2e:2e,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973297,38182.16,0.01,::22e:2e:2e:2e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973299,38182.2,0.04,::22e:2e:2e:2e,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973305,38182.56,0.36,::201:1:1:1,::22e:2e:2e:2e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973307,38182.68,0.12,::201:1:1:1,::22e:2e:2e:2e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973309,38182.83,0.15,::201:1:1:1,::22e:2e:2e:2e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973315,38184.11,1.28,::235:35:35:35,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973317,38184.12,0.01,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973319,38184.26,0.14,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973321,38184.36,0.1,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973325,38184.53,0.17,::235:35:35:35,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973329,38184.67,0.14,::235:35:35:35,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973333,38185.07,0.4,::201:1:1:1,::235:35:35:35,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973335,38185.08,0.01,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973337,38185.19,0.11,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973341,38185.34,0.15,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973343,38185.35,0.01,::201:1:1:1,::235:35:35:35,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973345,38185.37,0.02,::201:1:1:1,::235:35:35:35,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973365,38186.51,1.14,::224:24:24:24,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973367,38186.58,0.07,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973369,38186.72,0.14,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973371,38186.74,0.02,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973373,38186.91,0.17,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973375,38187.05,0.14,::224:24:24:24,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973377,38187.62,0.57,::201:1:1:1,::224:24:24:24,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973379,38187.63,0.01,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973381,38187.74,0.11,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973383,38187.76,0.02,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973385,38187.83,0.07,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973387,38187.96,0.13,::201:1:1:1,::224:24:24:24,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973393,38189.08,1.12,::240:40:40:40,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973396,38189.21,0.13,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973398,38189.22,0.01,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973400,38189.36,0.14,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973409,38189.46,0.1,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973419,38189.63,0.17,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973425,38189.77,0.14,::240:40:40:40,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973435,38190,0.23,::201:1:1:1,::240:40:40:40,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973437,38190.01,0.01,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973442,38190.12,0.11,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973445,38190.27,0.15,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973447,38190.28,0.01,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973449,38190.29,0.01,::231:31:31:31,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
